t,theta
2.05,2.1491070838277833
2.055,2.1491070838277833
2.06,2.1491070838277833
2.065,2.1491070838277833
2.07,2.1491070838277833
2.075,2.1491070838277833
2.08,2.1491070838277833
2.085,2.1491070838277833
2.09,2.1491070838277833
2.095,2.1491070838277833
2.1,2.1491070838277833
2.105,2.1491070838277833
2.11,2.1491070838277833
2.115,2.1491070838277833
2.12,2.1491070838277833
2.125,2.1491070838277833
2.13,2.1491070838277833
2.1350000000000002,2.1491070838277833
2.14,2.1491070838277833
2.145,2.1491070838277833
2.15,2.1491070838277833
2.1550000000000002,2.1491070838277833
2.16,2.1491070838277833
2.165,2.1491070838277833
2.17,2.1491070838277833
2.1750000000000003,2.1491070838277833
2.18,2.1491070838277833
2.185,2.1491070838277833
2.19,2.1491070838277833
2.195,2.1491070838277833
2.2,2.1491070838277833
2.205,2.1491070838277833
2.21,2.1491070838277833
2.215,2.1491070838277833
2.22,2.1491070838277833
2.225,2.1491070838277833
2.23,2.1491070838277833
2.235,2.1491070838277833
2.24,2.1491070838277833
2.245,2.1491070838277833
2.25,2.1491070838277833
2.255,2.1491070838277833
2.2600000000000002,2.1491070838277833
2.265,2.1491070838277833
2.27,2.1491070838277833
2.275,2.1491070838277833
2.2800000000000002,2.1491070838277833
2.285,2.1491070838277833
2.29,2.1491070838277833
2.295,2.1491070838277833
2.3000000000000003,2.1491070838277833
2.305,2.1491070838277833
2.31,2.1491070838277833
2.315,2.1491070838277833
2.32,2.1491070838277833
2.325,2.1491070838277833
2.33,2.1491070838277833
2.335,2.1491070838277833
2.34,2.1491070838277833
2.345,2.1491070838277833
2.35,2.1491070838277833
2.355,2.1491070838277833
2.36,2.1491070838277833
2.365,2.1491070838277833
2.37,2.1491070838277833
2.375,2.1491070838277833
2.38,2.1491070838277833
2.3850000000000002,2.1491070838277833
2.39,2.1491070838277833
2.395,2.1491070838277833
2.4,2.1491070838277833
2.4050000000000002,2.1491070838277833
2.41,2.1491070838277833
2.415,2.1491070838277833
2.42,2.1491070838277833
2.4250000000000003,2.1491070838277833
2.43,2.1491070838277833
2.435,2.1491070838277833
2.44,2.1491070838277833
2.445,2.1491070838277833
2.45,2.1491070838277833
2.455,2.1491070838277833
2.46,2.1491070838277833
2.465,2.1491070838277833
2.47,2.1491070838277833
2.475,2.1491070838277833
2.48,2.1491070838277833
2.485,2.1491070838277833
2.49,2.1491070838277833
2.495,2.1491070838277833
2.5,2.1491070838277833
2.505,2.1491070838277833
2.5100000000000002,2.1491070838277833
2.515,2.1491070838277833
2.52,2.1491070838277833
2.525,2.1491070838277833
2.5300000000000002,2.1491070838277833
2.535,2.1491070838277833
2.54,2.1491070838277833
2.545,2.1491070838277833
2.5500000000000003,2.1491070838277833
2.555,2.1491070838277833
2.56,2.1491070838277833
2.565,2.1491070838277833
2.57,2.1491070838277833
2.575,2.1491070838277833
2.58,2.1491070838277833
2.585,2.1491070838277833
2.59,2.1491070838277833
2.595,2.1491070838277833
2.6,2.1491070838277833
2.605,2.150641064615669
2.61,2.1491070838277833
2.615,2.1491070838277833
2.62,2.1491070838277833
2.625,2.1491070838277833
2.63,2.1491070838277833
2.6350000000000002,2.1491070838277833
2.64,2.1491070838277833
2.645,2.1491070838277833
2.65,2.1491070838277833
2.6550000000000002,2.1491070838277833
2.66,2.1491070838277833
2.665,2.1491070838277833
2.67,2.1491070838277833
2.6750000000000003,2.1491070838277833
2.68,2.1491070838277833
2.685,2.1491070838277833
2.69,2.1491070838277833
2.695,2.1491070838277833
2.7,2.1491070838277833
2.705,2.1491070838277833
2.71,2.1491070838277833
2.715,2.1491070838277833
2.72,2.1491070838277833
2.725,2.1491070838277833
2.73,2.1491070838277833
2.735,2.1491070838277833
2.74,2.1491070838277833
2.745,2.1491070838277833
2.75,2.1491070838277833
2.755,2.1491070838277833
2.7600000000000002,2.1491070838277833
2.765,2.1491070838277833
2.77,2.1491070838277833
2.775,2.1491070838277833
2.7800000000000002,2.1491070838277833
2.785,2.1491070838277833
2.79,2.1491070838277833
2.795,2.1491070838277833
2.8000000000000003,2.1491070838277833
2.805,2.1491070838277833
2.81,2.1491070838277833
2.815,2.1491070838277833
2.82,2.1491070838277833
2.825,2.1491070838277833
2.83,2.1491070838277833
2.835,2.1491070838277833
2.84,2.1491070838277833
2.845,2.1491070838277833
2.85,2.1491070838277833
2.855,2.1491070838277833
2.86,2.1491070838277833
2.865,2.1491070838277833
2.87,2.1491070838277833
2.875,2.1491070838277833
2.88,2.1491070838277833
2.8850000000000002,2.1491070838277833
2.89,2.1491070838277833
2.895,2.1491070838277833
2.9,2.1491070838277833
2.9050000000000002,2.1491070838277833
2.91,2.1491070838277833
2.915,2.1491070838277833
2.92,2.1491070838277833
2.9250000000000003,2.150641064615669
2.93,2.1491070838277833
2.935,2.1491070838277833
2.94,2.1491070838277833
2.945,2.1491070838277833
2.95,2.1491070838277833
2.955,2.1491070838277833
2.96,2.1491070838277833
2.965,2.1491070838277833
2.97,2.1491070838277833
2.975,2.1491070838277833
2.98,2.1491070838277833
2.985,2.1491070838277833
2.99,2.1491070838277833
2.995,2.1491070838277833
3.0,2.1491070838277833
3.005,2.1491070838277833
3.0100000000000002,2.150641064615669
3.015,2.1491070838277833
3.02,2.1491070838277833
3.025,2.1491070838277833
3.0300000000000002,2.1491070838277833
3.035,2.1491070838277833
3.04,2.1491070838277833
3.045,2.1491070838277833
3.0500000000000003,2.1491070838277833
3.055,2.1491070838277833
3.06,2.1491070838277833
3.065,2.1491070838277833
3.0700000000000003,2.1491070838277833
3.075,2.1491070838277833
3.08,2.1491070838277833
3.085,2.1491070838277833
3.09,2.1491070838277833
3.095,2.1491070838277833
3.1,2.1491070838277833
3.105,2.1491070838277833
3.11,2.1491070838277833
3.115,2.1491070838277833
3.12,2.1491070838277833
3.125,2.1491070838277833
3.13,2.1491070838277833
3.1350000000000002,2.1491070838277833
3.14,2.1491070838277833
3.145,2.1491070838277833
3.15,2.1491070838277833
3.1550000000000002,2.1491070838277833
3.16,2.1491070838277833
3.165,2.1491070838277833
3.17,2.1491070838277833
3.1750000000000003,2.1491070838277833
3.18,2.1491070838277833
3.185,2.1491070838277833
3.19,2.1491070838277833
3.1950000000000003,2.1491070838277833
3.2,2.1491070838277833
3.205,2.1491070838277833
3.21,2.1491070838277833
3.215,2.1491070838277833
3.22,2.1491070838277833
3.225,2.1491070838277833
3.23,2.1491070838277833
3.235,2.1491070838277833
3.24,2.1491070838277833
3.245,2.1491070838277833
3.25,2.1491070838277833
3.255,2.1491070838277833
3.2600000000000002,2.1491070838277833
3.265,2.1491070838277833
3.27,2.1491070838277833
3.275,2.1491070838277833
3.2800000000000002,2.1491070838277833
3.285,2.1491070838277833
3.29,2.1491070838277833
3.295,2.1491070838277833
3.3000000000000003,2.1491070838277833
3.305,2.1491070838277833
3.31,2.1491070838277833
3.315,2.1491070838277833
3.3200000000000003,2.1491070838277833
3.325,2.1491070838277833
3.33,2.1491070838277833
3.335,2.150641064615669
3.34,2.1491070838277833
3.345,2.150641064615669
3.35,2.1491070838277833
3.355,2.1491070838277833
3.36,2.150641064615669
3.365,2.150641064615669
3.37,2.1491070838277833
3.375,2.150641064615669
3.38,2.1491070838277833
3.3850000000000002,2.1491070838277833
3.39,2.1491070838277833
3.395,2.150641064615669
3.4,2.150641064615669
3.4050000000000002,2.150641064615669
3.41,2.1491070838277833
3.415,2.1491070838277833
3.42,2.1491070838277833
3.4250000000000003,2.1491070838277833
3.43,2.1491070838277833
3.435,2.150641064615669
3.44,2.1491070838277833
3.4450000000000003,2.1491070838277833
3.45,2.1491070838277833
3.455,2.1491070838277833
3.46,2.1491070838277833
3.465,2.150641064615669
3.47,2.150641064615669
3.475,2.1491070838277833
3.48,2.1491070838277833
3.485,2.150641064615669
3.49,2.1491070838277833
3.495,2.1491070838277833
3.5,2.1491070838277833
3.505,2.150641064615669
3.5100000000000002,2.1491070838277833
3.515,2.1491070838277833
3.52,2.1491070838277833
3.525,2.1491070838277833
3.5300000000000002,2.150641064615669
3.535,2.1491070838277833
3.54,2.1491070838277833
3.545,2.1491070838277833
3.5500000000000003,2.1491070838277833
3.555,2.1491070838277833
3.56,2.150641064615669
3.565,2.1491070838277833
3.5700000000000003,2.1491070838277833
3.575,2.1491070838277833
3.58,2.150641064615669
3.585,2.1491070838277833
3.59,2.1491070838277833
3.595,2.1491070838277833
3.6,2.1491070838277833
3.605,2.150641064615669
3.61,2.1491070838277833
3.615,2.1491070838277833
3.62,2.150641064615669
3.625,2.150641064615669
3.63,2.1491070838277833
3.6350000000000002,2.150641064615669
3.64,2.1491070838277833
3.645,2.1491070838277833
3.65,2.1491070838277833
3.6550000000000002,2.1491070838277833
3.66,2.1491070838277833
3.665,2.1491070838277833
3.67,2.1491070838277833
3.6750000000000003,2.150641064615669
3.68,2.1491070838277833
3.685,2.1491070838277833
3.69,2.1491070838277833
3.6950000000000003,2.1491070838277833
3.7,2.150641064615669
3.705,2.1491070838277833
3.71,2.1491070838277833
3.715,2.150641064615669
3.72,2.1491070838277833
3.725,2.1491070838277833
3.73,2.1491070838277833
3.735,2.1491070838277833
3.74,2.150641064615669
3.745,2.1491070838277833
3.75,2.1491070838277833
3.755,2.1491070838277833
3.7600000000000002,2.1491070838277833
3.765,2.150641064615669
3.77,2.1491070838277833
3.775,2.1491070838277833
3.7800000000000002,2.1491070838277833
3.785,2.1491070838277833
3.79,2.150641064615669
3.795,2.1491070838277833
3.8000000000000003,2.1491070838277833
3.805,2.1491070838277833
3.81,2.150641064615669
3.815,2.1491070838277833
3.8200000000000003,2.1491070838277833
3.825,2.1491070838277833
3.83,2.150641064615669
3.835,2.150641064615669
3.84,2.1491070838277833
3.845,2.1491070838277833
3.85,2.150641064615669
3.855,2.150641064615669
3.86,2.150641064615669
3.865,2.1491070838277833
3.87,2.1491070838277833
3.875,2.1491070838277833
3.88,2.1491070838277833
3.8850000000000002,2.150641064615669
3.89,2.1491070838277833
3.895,2.1491070838277833
3.9,2.150641064615669
3.9050000000000002,2.1491070838277833
3.91,2.1491070838277833
3.915,2.1491070838277833
3.92,2.1491070838277833
3.9250000000000003,2.150641064615669
3.93,2.150641064615669
3.935,2.150641064615669
3.94,2.150641064615669
3.9450000000000003,2.1491070838277833
3.95,2.1491070838277833
3.955,2.1491070838277833
3.96,2.1491070838277833
3.9650000000000003,2.150641064615669
3.97,2.1491070838277833
3.975,2.1491070838277833
3.98,2.150641064615669
3.985,2.1491070838277833
3.99,2.1491070838277833
3.995,2.1491070838277833
